"CODE","LOCATION","TYPE","RATING (MAX = 5)","Address","Description","Long Description","Tags_Creation_Description","Ticket Info","image_path","open_time","close_time","coordinate","tags","image_url"
"EN046","Thanh Le Water Park","Entertainment",3.5,"33 ĐT743, An Phu, Thuan An, Binh Duong, Vietnam","Thanh Le Water Park is a recreational water park offering slides and pools.","Thanh Le Water Park provides a variety of aquatic attractions for visitors of all ages. It features numerous water slides, swimming pools, and splash areas for family fun. Guests can enjoy thrilling rides, relax by the poolside, or participate in water-based activities. The park offers a refreshing escape from the tropical heat. Thanh Le Water Park is a popular destination for families and groups seeking entertainment and relaxation.","",0.0,"https://ak-d.tripcdn.com/images/0HJ2n12000ievghn4C71F.png","0:00","23:59","10.989258, 106.661974","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014755/EN046.png"
"LC020","Ho Chi Minh City Pasteur Institute","Local",4.5,"167 Pasteur, Ward 8, District 3, Ho Chi Minh City, Vietnam","The Ho Chi Minh City Pasteur Institute is a research and public health organization.","The Ho Chi Minh City Pasteur Institute is a renowned research institution dedicated to public health and infectious diseases. It conducts research, provides diagnostic services, and produces vaccines. The institute plays a crucial role in monitoring and controlling diseases in the region. It is named after the famous French scientist Louis Pasteur, known for his contributions to microbiology. The Pasteur Institute is a significant center for scientific advancement and public health initiatives in Vietnam.","",0.0,"https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg","0:00","23:59","10.786228, 106.687983","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014757/LC020.jpg"
"EN047","Timezone - Crescent mall","Entertainment",4.3,"101 Tôn Dật Tiên, Tân Phú, District 7, Ho Chi Minh City, Vietnam","Timezone in Crescent Mall is an entertainment center offering arcade games and attractions.","Timezone at Crescent Mall is a popular entertainment destination for families and friends. It features a wide variety of arcade games, from classic favorites to the latest releases. Visitors can enjoy playing games, winning tickets, and redeeming them for prizes. The atmosphere is lively and energetic, making it a fun place to spend time.","",0.0,"https://ak-d.tripcdn.com/images/0HJ4k12000j7g9m9c7AA2.jpg","0:00","23:59","10.729084, 106.718873","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014758/EN047.jpg"
"LC021","Cathedral of The Diocese of Ba Ria","Local",3.9,"107 Nguyễn Văn Trỗi, Phước Hưng, Bà Rịa, Vũng Tàu, Vietnam","The Cathedral of The Diocese of Ba Ria is a religious site featuring impressive architecture, though located outside of Ho Chi Minh City.","Located outside Ho Chi Minh City, The Cathedral of The Diocese of Ba Ria showcases beautiful architecture. It serves as an important religious center for the local Catholic community. Visitors can admire the cathedral's stunning facade, intricate details, and peaceful atmosphere. It is a place for prayer, reflection, and spiritual connection.","",0.0,"https://ak-d.tripcdn.com/images/0HJ4q12000j709gmw9270.jpg","0:00","23:59","10.496283, 107.17012","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014760/LC021.jpg"
"EN048","Phong Tap Gym & Yoga S'Life Quan 7","Entertainment",4.8,"Block B2-03 Scenic Valley Building, Nguyễn Văn Linh, Tân Phú, District 7, Ho Chi Minh City, Vietnam","Phong Tap Gym & Yoga S'Life Quan 7 is a fitness center offering gym and yoga classes.","Phong Tap Gym & Yoga S'Life in District 7 provides a comprehensive fitness experience. The gym is equipped with modern equipment for various workout routines. They offer a range of yoga classes suitable for different skill levels. It's a place to improve physical health and wellness.","",0.0,"https://ak-d.tripcdn.com/images/0HJ6l12000im754r869EC.jpg","0:00","23:59","10.739558, 106.70708","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014761/EN048.jpg"
"EN049","THE FOCUS BILLIARD","Entertainment",4.3,"145 Nguyễn Thị Thập, Tân Hưng, District 7, Ho Chi Minh City, Vietnam","THE FOCUS BILLIARD is a recreational facility for playing billiards.","THE FOCUS BILLIARD offers a space for billiards enthusiasts to enjoy the game. It features well-maintained tables and a comfortable environment. It is a great place to relax with friends and engage in a friendly game of pool. It is known for its good service and friendly atmosphere.","",0.0,"https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg","0:00","23:59","10.796116, 106.702418","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014762/EN049.jpg"
"EN050","Western Palace Wedding & Convention","Entertainment",4.4,"835 Trường Chinh, P. Tây Thạnh, Tân Phú, Ho Chi Minh City, Vietnam","Western Palace Wedding & Convention is a venue that hosts wedding receptions and events.","Western Palace Wedding & Convention is a popular choice for wedding receptions and various events. The venue boasts elegant and spacious ballrooms, capable of accommodating large gatherings. It offers comprehensive services including catering, decoration, and event planning. The staff is dedicated to providing a memorable and seamless experience.","",0.0,"https://ak-d.tripcdn.com/images/0HJ5q12000i66xdb878E2.jpg","0:00","23:59","10.765699, 106.674831","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014763/EN050.jpg"
"EN051","Phu An Bamboo Village","Entertainment",4.0,"124 Hà Duy Phiên, Thạnh An, Củ Chi, Ho Chi Minh City, Vietnam","Phu An Bamboo Village is an eco-tourism destination showcasing diverse bamboo species.","Phu An Bamboo Village is a unique botanical garden dedicated to the preservation and display of various bamboo species. Visitors can explore the lush greenery and learn about the importance of bamboo in Vietnamese culture and ecology. The village provides a tranquil escape from the city and an opportunity to connect with nature. It is suitable for families and those interested in botany and sustainable living.","",0.0,"https://ak-d.tripcdn.com/images/0HJ6c12000j4t0bfi129A.jpg","0:00","23:59","11.065965, 106.584823","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014765/EN051.jpg"
"EN052","Cong vien anh sang Vinhomes Grandpark","Entertainment",4.4,"Vinhomes Grand Park, Long Thạnh Mỹ, District 9, Ho Chi Minh City, Vietnam","Cong vien anh sang Vinhomes Grandpark is a park featuring colorful light displays and recreational spaces.","Located within Vinhomes Grand Park, Cong vien anh sang (Light Park) offers a visually stunning experience with its vibrant light displays. The park provides a recreational space for residents and visitors to enjoy evening strolls and outdoor activities. Its modern design, coupled with the illuminated features, creates a magical atmosphere. This park is a popular spot for families and individuals looking for relaxation and entertainment.","",0.0,"https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg","0:00","23:59","10.840541, 106.844397","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014766/EN052.jpg"
"EN053","Bai bien Can Gio","Entertainment",3.6,"Duyên Hải, Cần Giờ, Ho Chi Minh City, Vietnam","Bai bien Can Gio is a coastal area providing beach access and seafood dining.","Bai bien Can Gio, or Can Gio Beach, is a coastal area offering a refreshing escape from the city. While the beach itself may not have pristine white sand, it provides a unique experience with its dark sand and mangrove forests. Visitors can enjoy seafood dining at the nearby restaurants. The area also offers opportunities to explore the Can Gio Mangrove Biosphere Reserve, a UNESCO World Heritage site.","",0.0,"https://ak-d.tripcdn.com/images/0HJ6r12000ib299jh1328.jpg","0:00","23:59","10.388154, 106.925896","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014767/EN053.jpg"
"LC022","Jamia Al-Musulman Mosque","Local",3.5,"66 Đông Du, Bến Nghé, District 1, Ho Chi Minh City, Vietnam","Jamia Al-Musulman Mosque is a historic mosque serving the Muslim community in Ho Chi Minh City.","Jamia Al-Musulman Mosque, located in District 1, is a historic and significant mosque for the Muslim community in Ho Chi Minh City. It features a blend of architectural styles, reflecting its rich history and cultural influences. The mosque serves as a place of worship, community gathering, and cultural exchange. Visitors are welcome to observe the serene atmosphere and appreciate the mosque's unique design.","",0.0,"https://ak-d.tripcdn.com/images/0HJ5g12000hbcqftz76CD.jpg","0:00","23:59","10.776194, 106.704227","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014770/LC022.jpg"
"EN054","HALO","Entertainment",4.2,"63 Lê Thị Riêng, Phường Phạm Ngũ Lão, District 1, Ho Chi Minh City, Vietnam","HALO is likely an entertainment venue, though its exact function requires more context.","HALO is located in a vibrant area of District 1. Without further context, it is hard to specify the entertainment provided. It could be a bar, restaurant or other type of venue. More information is needed to describe its features and atmosphere.","",0.0,"https://ak-d.tripcdn.com/images/0HJ3212000ig6956mC9CF.jpg","0:00","23:59","10.772524, 106.701927","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014771/EN054.jpg"
"MA010","Cho Dem Lang Dai Hoc","Market",3.8,"Đường D1, Khu Dân Cư Viện Đại Học, Long Thạnh Mỹ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam","Cho Dem Lang Dai Hoc is a bustling night market offering a variety of goods and food.","This vibrant night market caters primarily to students and locals. Visitors can find a wide array of affordable clothing, accessories, and street food stalls. The atmosphere is lively and energetic, especially during peak hours. It is a great place to experience local culture and enjoy inexpensive shopping and dining.","",0.0,"https://ak-d.tripcdn.com/images/0HJ4q12000icz07sr1280.jpg","0:00","23:59","10.875769, 106.800563","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014773/MA010.jpg"
"EN055","ADORA DYNASTY","Entertainment",3.7,"1A Tôn Thất Tùng, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Vietnam","ADORA DYNASTY is a luxurious wedding and event venue.","ADORA DYNASTY is an elegant and sophisticated venue perfect for weddings, corporate events, and other special occasions. It boasts stunning architecture, elaborate décor, and state-of-the-art facilities. With multiple ballrooms and customizable spaces, it offers a range of options to suit different needs. The venue's professional staff ensures a seamless and memorable event experience.","",0.0,"https://ak-d.tripcdn.com/images/0HJ5912000iy0w758932F.jpg","0:00","23:59","10.769332, 106.688925","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014774/EN055.jpg"
"EN056","Goi dau duong sinh Go Vap - Vien Kim Healing Cityland","Entertainment",3.5,"109 Đường số 6, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam","Goi dau duong sinh Go Vap - Vien Kim Healing Cityland offers traditional Vietnamese hair washing and healing treatments.","This wellness center specializes in traditional Vietnamese hair washing, incorporating natural herbs and massage techniques. They provide relaxation and therapeutic benefits. The ambiance is tranquil and calming, designed to promote well-being and stress relief. Visitors can enjoy a unique cultural experience combined with rejuvenating treatments.","",0.0,"https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg","0:00","23:59","10.837955, 106.669132","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014776/EN056.jpg"
"EN057","ODIN Game Station Binh Duong","Entertainment",4.2,"Số 23 Đường N, Khu Dân Cư Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Vietnam","ODIN Game Station Binh Duong is an entertainment center that provides a variety of gaming experiences.","This gaming center is equipped with modern consoles, PCs, and virtual reality systems. It offers a social space for gamers to connect, compete, and enjoy various games. The environment is energetic and stimulating, designed to create a fun and immersive experience for all players. It is a popular spot for casual gamers and enthusiasts alike.","",0.0,"https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg","0:00","23:59","10.976319, 106.664314","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014777/EN057.jpg"
